epoch,train_loss,train_nll,train_mae,val_loss,val_nll,val_mae,lr,sec
11,-0.326452,-0.333207,124.287654,-0.319680,-0.319831,124.556742,1.00e-04,6.0
20,-0.477936,-0.477936,103.321279,-0.371186,-0.371186,114.796583,9.99e-05,4.3
10,-0.681362,-0.693972,75.651041,-0.963261,-0.964742,47.677432,1.00e-04,5.6
12,-0.347298,-0.353198,120.804274,-0.339850,-0.339994,121.658764,1.00e-04,5.8
21,-0.490735,-0.490735,101.400726,-0.376361,-0.376361,114.923571,9.99e-05,4.2
22,-0.505486,-0.505486,99.041229,-0.334337,-0.334337,113.161982,9.99e-05,4.3
11,-0.740296,-0.752075,70.555124,-1.003614,-1.005442,44.848332,1.00e-04,5.6
13,-0.362797,-0.368033,118.424279,-0.331434,-0.331555,119.585170,1.00e-04,5.9
23,-0.518834,-0.518834,97.059592,-0.349935,-0.349935,109.287643,9.99e-05,4.1
12,-0.788819,-0.800193,66.034445,-1.063756,-1.064771,42.316254,1.00e-04,5.8
14,-0.378558,-0.383165,115.826892,-0.332290,-0.332399,120.808281,1.00e-04,6.1
24,-0.532128,-0.532128,95.244232,-0.367345,-0.367345,109.009802,9.99e-05,4.2
25,-0.544811,-0.544811,93.633804,-0.358692,-0.358692,110.519252,9.98e-05,3.9
15,-0.389970,-0.394150,114.110809,-0.344895,-0.344983,117.320281,9.99e-05,5.5
13,-0.834292,-0.844538,62.421878,-1.104290,-1.105357,39.435407,1.00e-04,6.5
26,-0.557322,-0.557322,92.056992,-0.367794,-0.367794,106.244899,9.98e-05,4.2
14,-0.869260,-0.879064,59.558817,-1.117512,-1.119907,42.561693,1.00e-04,5.7
16,-0.400973,-0.404746,112.714020,-0.361588,-0.361672,116.655776,9.99e-05,6.4
27,-0.570067,-0.570067,90.338443,-0.377085,-0.377085,107.509186,9.98e-05,4.2
17,-0.413907,-0.417287,111.038309,-0.370211,-0.370286,116.901610,9.99e-05,5.5
28,-0.582735,-0.582735,88.626542,-0.355009,-0.355009,105.479242,9.98e-05,4.1
15,-0.893337,-0.901910,57.883373,-1.143914,-1.145031,37.316832,9.99e-05,6.4
29,-0.592391,-0.592391,87.629495,-0.362656,-0.362656,104.571235,9.98e-05,4.2
18,-0.425192,-0.428261,109.519934,-0.353625,-0.353693,116.743555,9.99e-05,5.8
16,-0.935648,-0.942994,54.549465,-1.210667,-1.211523,34.237384,9.99e-05,5.8
30,-0.601004,-0.601004,86.605787,-0.372683,-0.372683,104.025514,9.98e-05,4.2
19,-0.436161,-0.438998,108.072346,-0.366045,-0.366111,116.112865,9.99e-05,6.0
31,-0.614799,-0.614799,84.787663,-0.379813,-0.379813,102.060841,9.98e-05,4.0
17,-0.960097,-0.967753,52.805163,-1.226307,-1.227658,34.173941,9.99e-05,6.5
32,-0.620816,-0.620816,84.277147,-0.336201,-0.336201,102.124685,9.97e-05,4.0
20,-0.443831,-0.446420,106.875443,-0.367405,-0.367471,114.692177,9.99e-05,6.1
18,-0.984145,-0.989794,51.179898,-1.274248,-1.275075,29.978292,9.99e-05,6.0
33,-0.629517,-0.629517,83.194458,-0.345375,-0.345375,102.200623,9.97e-05,4.6
21,-0.451141,-0.453494,105.849721,-0.371975,-0.372035,115.850673,9.99e-05,5.7
19,-1.020369,-1.025602,48.843280,-1.327354,-1.327978,26.041671,9.99e-05,6.4
34,-0.638715,-0.638715,82.125799,-0.367964,-0.367964,100.896252,9.97e-05,4.3
